2025-08-20 13:25:55 | INFO | services.auth_service | Worker-20344 | User logged out
2025-09-14 11:27:20 | INFO | pdf_service | Worker-21692 | {"message": "Starting PDF text extraction", "data": {"file_path": "D:\\Files\\learning\\books\\vishnusahasranama.pdf"}, "timestamp": "2025-09-14T05:57:20.402937", "logger": "pdf_service"}
2025-09-14 11:27:20 | INFO | cache | Worker-21692 | {"message": "Cache hit", "data": {"file_path": "D:\\Files\\learning\\books\\vishnusahasranama.pdf", "cached_at": "2025-09-14T11:27:20.390430"}, "timestamp": "2025-09-14T05:57:20.406034", "logger": "cache"}
2025-09-14 11:27:20 | INFO | pdf_service | Worker-21692 | {"message": "Using cached text", "data": {"file_path": "D:\\Files\\learning\\books\\vishnusahasranama.pdf", "text_length": 22444}, "timestamp": "2025-09-14T05:57:20.406034", "logger": "pdf_service"}
2025-09-14 11:27:42 | INFO | chat_service | Worker-21692 | Successfully generated response for token user_fcf1d688bb03, length: 2127
2025-09-14 11:28:53 | INFO | chat_service | Worker-21692 | {"message": "Generating questions", "data": {"token": "user_fcf1d688bb03", "topic": "", "count": 10, "mode": "quiz"}, "timestamp": "2025-09-14T05:58:53.540706", "logger": "chat_service"}
2025-09-14 11:28:53 | INFO | chat_service | Worker-21692 | {"message": "Processing PDF for questions", "data": {"filename": "vishnusahasranama.pdf", "content_length": 22444}, "timestamp": "2025-09-14T05:58:53.541708", "logger": "chat_service"}
2025-09-14 11:28:53 | INFO | chat_service | Worker-21692 | Sending request to Gemini AI
2025-09-14 11:29:00 | INFO | chat_service | Worker-21692 | Gemini AI response received
2025-09-14 11:29:00 | INFO | chat_service | Worker-21692 | {"message": "Gemini AI response received", "data": {"response_length": 2435}, "timestamp": "2025-09-14T05:59:00.786826", "logger": "chat_service"}
2025-09-14 14:13:06 | INFO | pdf_service | Worker-21692 | {"message": "Starting PDF text extraction", "data": {"file_path": "D:\\Files\\learning\\books\\\u092d\u093e\u0937\u0923_\u0915\u0932\u093e.pdf"}, "timestamp": "2025-09-14T08:43:06.836243", "logger": "pdf_service"}
2025-09-14 14:13:06 | INFO | pdf_service | Worker-21692 | {"message": "Cache miss - extracting text from PDF", "data": {"file_path": "D:\\Files\\learning\\books\\\u092d\u093e\u0937\u0923_\u0915\u0932\u093e.pdf"}, "timestamp": "2025-09-14T08:43:06.839243", "logger": "pdf_service"}
2025-09-14 14:13:06 | INFO | pdf_service | Worker-21692 | {"message": "PDF loaded successfully", "data": {"file_path": "D:\\Files\\learning\\books\\\u092d\u093e\u0937\u0923_\u0915\u0932\u093e.pdf", "pages": 22}, "timestamp": "2025-09-14T08:43:06.846251", "logger": "pdf_service"}
2025-09-14 14:13:06 | INFO | pdf_service | Worker-21692 | {"message": "Text extraction completed", "data": {"file_path": "D:\\Files\\learning\\books\\\u092d\u093e\u0937\u0923_\u0915\u0932\u093e.pdf", "extracted_length": 0}, "timestamp": "2025-09-14T08:43:06.859280", "logger": "pdf_service"}
2025-09-14 14:13:06 | WARNING | pdf_service | Worker-21692 | {"message": "Very little text extracted", "data": {"file_path": "D:\\Files\\learning\\books\\\u092d\u093e\u0937\u0923_\u0915\u0932\u093e.pdf", "extracted_length": 0, "preview": ""}, "timestamp": "2025-09-14T08:43:06.859280", "logger": "pdf_service"}
2025-09-14 14:13:06 | INFO | cache | Worker-21692 | {"message": "Successfully cached text", "data": {"file_path": "D:\\Files\\learning\\books\\\u092d\u093e\u0937\u0923_\u0915\u0932\u093e.pdf", "cache_key": "63a3e5bc5dd921588bacc0ac60e03d30"}, "timestamp": "2025-09-14T08:43:06.911997", "logger": "cache"}
2025-09-14 14:13:06 | INFO | pdf_service | Worker-21692 | {"message": "Successfully cached extracted text", "data": {"file_path": "D:\\Files\\learning\\books\\\u092d\u093e\u0937\u0923_\u0915\u0932\u093e.pdf"}, "timestamp": "2025-09-14T08:43:06.912999", "logger": "pdf_service"}
2025-09-14 14:13:06 | INFO | pdf_service | Worker-21692 | {"message": "Starting PDF text extraction", "data": {"file_path": "D:\\Files\\learning\\books\\\u092d\u093e\u0937\u0923_\u0915\u0932\u093e.pdf"}, "timestamp": "2025-09-14T08:43:06.923999", "logger": "pdf_service"}
2025-09-14 14:13:06 | INFO | cache | Worker-21692 | {"message": "Cache hit", "data": {"file_path": "D:\\Files\\learning\\books\\\u092d\u093e\u0937\u0923_\u0915\u0932\u093e.pdf", "cached_at": "2025-09-14T14:13:06.860289"}, "timestamp": "2025-09-14T08:43:06.926546", "logger": "cache"}
2025-09-14 14:13:06 | INFO | pdf_service | Worker-21692 | {"message": "Using cached text", "data": {"file_path": "D:\\Files\\learning\\books\\\u092d\u093e\u0937\u0923_\u0915\u0932\u093e.pdf", "text_length": 0}, "timestamp": "2025-09-14T08:43:06.926546", "logger": "pdf_service"}
2025-09-14 14:13:25 | INFO | chat_service | Worker-21692 | Successfully generated response for token user_fcf1d688bb03, length: 1785
2025-09-14 14:14:15 | INFO | chat_service | Worker-21692 | Successfully generated response for token user_fcf1d688bb03, length: 1475
2025-09-14 14:15:00 | INFO | chat_service | Worker-21692 | Successfully generated response for token user_fcf1d688bb03, length: 835
2025-09-14 14:16:24 | INFO | chat_service | Worker-21692 | Successfully generated response for token user_fcf1d688bb03, length: 561
2025-09-14 23:41:43 | INFO | pdf_service | Worker-23880 | {"message": "Starting PDF text extraction", "data": {"file_path": "D:\\Files\\learning\\books\\_OceanofPDF.com_Most_and_more_-_Mahatria_Ra(1).pdf"}, "timestamp": "2025-09-14T18:11:43.921539", "logger": "pdf_service"}
2025-09-14 23:41:43 | INFO | pdf_service | Worker-23880 | {"message": "Cache miss - extracting text from PDF", "data": {"file_path": "D:\\Files\\learning\\books\\_OceanofPDF.com_Most_and_more_-_Mahatria_Ra(1).pdf"}, "timestamp": "2025-09-14T18:11:43.924534", "logger": "pdf_service"}
2025-09-14 23:41:44 | INFO | pdf_service | Worker-23880 | {"message": "PDF loaded successfully", "data": {"file_path": "D:\\Files\\learning\\books\\_OceanofPDF.com_Most_and_more_-_Mahatria_Ra(1).pdf", "pages": 179}, "timestamp": "2025-09-14T18:11:44.076555", "logger": "pdf_service"}
2025-09-14 23:41:46 | INFO | pdf_service | Worker-23880 | {"message": "Text extraction completed", "data": {"file_path": "D:\\Files\\learning\\books\\_OceanofPDF.com_Most_and_more_-_Mahatria_Ra(1).pdf", "extracted_length": 292625}, "timestamp": "2025-09-14T18:11:46.877580", "logger": "pdf_service"}
2025-09-14 23:41:46 | INFO | cache | Worker-23880 | {"message": "Successfully cached text", "data": {"file_path": "D:\\Files\\learning\\books\\_OceanofPDF.com_Most_and_more_-_Mahatria_Ra(1).pdf", "cache_key": "97962149ae76016a6c494b6fbd6aecb4"}, "timestamp": "2025-09-14T18:11:46.907582", "logger": "cache"}
2025-09-14 23:41:46 | INFO | pdf_service | Worker-23880 | {"message": "Successfully cached extracted text", "data": {"file_path": "D:\\Files\\learning\\books\\_OceanofPDF.com_Most_and_more_-_Mahatria_Ra(1).pdf"}, "timestamp": "2025-09-14T18:11:46.908608", "logger": "pdf_service"}
2025-09-14 23:41:46 | INFO | pdf_service | Worker-23880 | {"message": "Starting PDF text extraction", "data": {"file_path": "D:\\Files\\learning\\books\\_OceanofPDF.com_Most_and_more_-_Mahatria_Ra(1).pdf"}, "timestamp": "2025-09-14T18:11:46.922593", "logger": "pdf_service"}
2025-09-14 23:41:46 | INFO | cache | Worker-23880 | {"message": "Cache hit", "data": {"file_path": "D:\\Files\\learning\\books\\_OceanofPDF.com_Most_and_more_-_Mahatria_Ra(1).pdf", "cached_at": "2025-09-14T23:41:46.878587"}, "timestamp": "2025-09-14T18:11:46.928762", "logger": "cache"}
2025-09-14 23:41:46 | INFO | pdf_service | Worker-23880 | {"message": "Using cached text", "data": {"file_path": "D:\\Files\\learning\\books\\_OceanofPDF.com_Most_and_more_-_Mahatria_Ra(1).pdf", "text_length": 292625}, "timestamp": "2025-09-14T18:11:46.929761", "logger": "pdf_service"}
2025-09-14 23:42:07 | INFO | chat_service | Worker-23880 | {"message": "Generating questions", "data": {"token": "user_fcf1d688bb03", "topic": "", "count": 25, "mode": "practice"}, "timestamp": "2025-09-14T18:12:07.081639", "logger": "chat_service"}
2025-09-14 23:42:07 | INFO | chat_service | Worker-23880 | {"message": "Processing PDF for questions", "data": {"filename": "_OceanofPDF.com_Most_and_more_-_Mahatria_Ra(1).pdf", "content_length": 292625}, "timestamp": "2025-09-14T18:12:07.082644", "logger": "chat_service"}
2025-09-14 23:42:07 | INFO | chat_service | Worker-23880 | Sending request to Gemini AI
2025-09-14 23:42:15 | INFO | chat_service | Worker-23880 | Gemini AI response received
2025-09-14 23:42:15 | INFO | chat_service | Worker-23880 | {"message": "Gemini AI response received", "data": {"response_length": 2393}, "timestamp": "2025-09-14T18:12:15.721316", "logger": "chat_service"}
2025-09-14 23:42:18 | INFO | chat_service | Worker-23880 | {"message": "Generating questions", "data": {"token": "user_fcf1d688bb03", "topic": "", "count": 10, "mode": "quiz"}, "timestamp": "2025-09-14T18:12:18.218544", "logger": "chat_service"}
2025-09-14 23:42:18 | INFO | chat_service | Worker-23880 | {"message": "Processing PDF for questions", "data": {"filename": "_OceanofPDF.com_Most_and_more_-_Mahatria_Ra(1).pdf", "content_length": 292625}, "timestamp": "2025-09-14T18:12:18.220109", "logger": "chat_service"}
2025-09-14 23:42:18 | INFO | chat_service | Worker-23880 | Sending request to Gemini AI
2025-09-14 23:42:25 | INFO | chat_service | Worker-23880 | Gemini AI response received
2025-09-14 23:42:25 | INFO | chat_service | Worker-23880 | {"message": "Gemini AI response received", "data": {"response_length": 3056}, "timestamp": "2025-09-14T18:12:25.959502", "logger": "chat_service"}
2025-09-16 10:18:55 | INFO | services.auth_service | Worker-25564 | === LOGIN ATTEMPT DEBUG ===
2025-09-16 10:18:55 | INFO | services.auth_service | Worker-25564 | Received username: 'vsbec' (length: 5)
2025-09-16 10:18:55 | INFO | services.auth_service | Worker-25564 | Received password: 'vsbec' (length: 5)
2025-09-16 10:18:55 | INFO | services.auth_service | Worker-25564 | Expected username: 'vsbec' (length: 5)
2025-09-16 10:18:55 | INFO | services.auth_service | Worker-25564 | Expected password: 'vsbec' (length: 5)
2025-09-16 10:18:55 | INFO | services.auth_service | Worker-25564 | Username match: True
2025-09-16 10:18:55 | INFO | services.auth_service | Worker-25564 | Password match: True
2025-09-16 10:18:55 | INFO | services.auth_service | Worker-25564 | === END DEBUG ===
2025-09-16 10:19:02 | INFO | pdf_service | Worker-25564 | {"message": "Starting PDF text extraction", "data": {"file_path": "D:\\Files\\learning\\books\\_OceanofPDF.com_Most_and_more_-_Mahatria_Ra(2).pdf"}, "timestamp": "2025-09-16T04:49:02.355694", "logger": "pdf_service"}
2025-09-16 10:19:02 | INFO | pdf_service | Worker-25564 | {"message": "Cache miss - extracting text from PDF", "data": {"file_path": "D:\\Files\\learning\\books\\_OceanofPDF.com_Most_and_more_-_Mahatria_Ra(2).pdf"}, "timestamp": "2025-09-16T04:49:02.356706", "logger": "pdf_service"}
2025-09-16 10:19:02 | INFO | pdf_service | Worker-25564 | {"message": "PDF loaded successfully", "data": {"file_path": "D:\\Files\\learning\\books\\_OceanofPDF.com_Most_and_more_-_Mahatria_Ra(2).pdf", "pages": 179}, "timestamp": "2025-09-16T04:49:02.583061", "logger": "pdf_service"}
2025-09-16 10:19:05 | INFO | pdf_service | Worker-25564 | {"message": "Text extraction completed", "data": {"file_path": "D:\\Files\\learning\\books\\_OceanofPDF.com_Most_and_more_-_Mahatria_Ra(2).pdf", "extracted_length": 292625}, "timestamp": "2025-09-16T04:49:05.416881", "logger": "pdf_service"}
2025-09-16 10:19:05 | INFO | cache | Worker-25564 | {"message": "Successfully cached text", "data": {"file_path": "D:\\Files\\learning\\books\\_OceanofPDF.com_Most_and_more_-_Mahatria_Ra(2).pdf", "cache_key": "6e79592187a2701d6dc2908b10525ee0"}, "timestamp": "2025-09-16T04:49:05.462366", "logger": "cache"}
2025-09-16 10:19:05 | INFO | pdf_service | Worker-25564 | {"message": "Successfully cached extracted text", "data": {"file_path": "D:\\Files\\learning\\books\\_OceanofPDF.com_Most_and_more_-_Mahatria_Ra(2).pdf"}, "timestamp": "2025-09-16T04:49:05.463364", "logger": "pdf_service"}
2025-09-16 10:19:05 | INFO | pdf_service | Worker-25564 | {"message": "Starting PDF text extraction", "data": {"file_path": "D:\\Files\\learning\\books\\_OceanofPDF.com_Most_and_more_-_Mahatria_Ra(2).pdf"}, "timestamp": "2025-09-16T04:49:05.476372", "logger": "pdf_service"}
2025-09-16 10:19:05 | INFO | cache | Worker-25564 | {"message": "Cache hit", "data": {"file_path": "D:\\Files\\learning\\books\\_OceanofPDF.com_Most_and_more_-_Mahatria_Ra(2).pdf", "cached_at": "2025-09-16T10:19:05.416881"}, "timestamp": "2025-09-16T04:49:05.482807", "logger": "cache"}
2025-09-16 10:19:05 | INFO | pdf_service | Worker-25564 | {"message": "Using cached text", "data": {"file_path": "D:\\Files\\learning\\books\\_OceanofPDF.com_Most_and_more_-_Mahatria_Ra(2).pdf", "text_length": 292625}, "timestamp": "2025-09-16T04:49:05.483806", "logger": "pdf_service"}
2025-09-16 10:24:41 | INFO | pdf_service | Worker-25564 | {"message": "Starting PDF text extraction", "data": {"file_path": "D:\\Files\\learning\\books\\The Psychology of Selling.pdf"}, "timestamp": "2025-09-16T04:54:41.472254", "logger": "pdf_service"}
2025-09-16 10:24:41 | INFO | pdf_service | Worker-25564 | {"message": "Cache miss - extracting text from PDF", "data": {"file_path": "D:\\Files\\learning\\books\\The Psychology of Selling.pdf"}, "timestamp": "2025-09-16T04:54:41.473266", "logger": "pdf_service"}
2025-09-16 10:24:41 | INFO | pdf_service | Worker-25564 | {"message": "PDF loaded successfully", "data": {"file_path": "D:\\Files\\learning\\books\\The Psychology of Selling.pdf", "pages": 257}, "timestamp": "2025-09-16T04:54:41.568318", "logger": "pdf_service"}
2025-09-16 10:24:54 | INFO | pdf_service | Worker-25564 | {"message": "Text extraction completed", "data": {"file_path": "D:\\Files\\learning\\books\\The Psychology of Selling.pdf", "extracted_length": 382870}, "timestamp": "2025-09-16T04:54:54.874531", "logger": "pdf_service"}
2025-09-16 10:24:54 | INFO | cache | Worker-25564 | {"message": "Successfully cached text", "data": {"file_path": "D:\\Files\\learning\\books\\The Psychology of Selling.pdf", "cache_key": "b7073552df30b7ad848bde291fda1df5"}, "timestamp": "2025-09-16T04:54:54.882498", "logger": "cache"}
2025-09-16 10:24:54 | INFO | pdf_service | Worker-25564 | {"message": "Successfully cached extracted text", "data": {"file_path": "D:\\Files\\learning\\books\\The Psychology of Selling.pdf"}, "timestamp": "2025-09-16T04:54:54.929491", "logger": "pdf_service"}
2025-09-16 10:24:54 | INFO | pdf_service | Worker-25564 | {"message": "Starting PDF text extraction", "data": {"file_path": "D:\\Files\\learning\\books\\The Psychology of Selling.pdf"}, "timestamp": "2025-09-16T04:54:54.933500", "logger": "pdf_service"}
2025-09-16 10:24:54 | INFO | cache | Worker-25564 | {"message": "Cache hit", "data": {"file_path": "D:\\Files\\learning\\books\\The Psychology of Selling.pdf", "cached_at": "2025-09-16T10:24:54.875496"}, "timestamp": "2025-09-16T04:54:54.942504", "logger": "cache"}
2025-09-16 10:24:54 | INFO | pdf_service | Worker-25564 | {"message": "Using cached text", "data": {"file_path": "D:\\Files\\learning\\books\\The Psychology of Selling.pdf", "text_length": 382870}, "timestamp": "2025-09-16T04:54:54.942504", "logger": "pdf_service"}
2025-09-16 10:50:16 | INFO | pdf_service | Worker-25564 | {"message": "Starting PDF text extraction", "data": {"file_path": "D:\\Files\\learning\\books\\The Psychology of Selling(1).pdf"}, "timestamp": "2025-09-16T05:20:16.631546", "logger": "pdf_service"}
2025-09-16 10:50:16 | INFO | pdf_service | Worker-25564 | {"message": "Cache miss - extracting text from PDF", "data": {"file_path": "D:\\Files\\learning\\books\\The Psychology of Selling(1).pdf"}, "timestamp": "2025-09-16T05:20:16.633054", "logger": "pdf_service"}
2025-09-16 10:50:16 | INFO | pdf_service | Worker-25564 | {"message": "PDF loaded successfully", "data": {"file_path": "D:\\Files\\learning\\books\\The Psychology of Selling(1).pdf", "pages": 257}, "timestamp": "2025-09-16T05:20:16.663062", "logger": "pdf_service"}
2025-09-16 10:50:29 | INFO | pdf_service | Worker-25564 | {"message": "Text extraction completed", "data": {"file_path": "D:\\Files\\learning\\books\\The Psychology of Selling(1).pdf", "extracted_length": 382870}, "timestamp": "2025-09-16T05:20:29.492602", "logger": "pdf_service"}
2025-09-16 10:50:29 | INFO | cache | Worker-25564 | {"message": "Successfully cached text", "data": {"file_path": "D:\\Files\\learning\\books\\The Psychology of Selling(1).pdf", "cache_key": "2f1a9865737f41a028e668a40630e7e5"}, "timestamp": "2025-09-16T05:20:29.552836", "logger": "cache"}
2025-09-16 10:50:29 | INFO | pdf_service | Worker-25564 | {"message": "Successfully cached extracted text", "data": {"file_path": "D:\\Files\\learning\\books\\The Psychology of Selling(1).pdf"}, "timestamp": "2025-09-16T05:20:29.552836", "logger": "pdf_service"}
2025-09-16 10:50:29 | INFO | pdf_service | Worker-25564 | {"message": "Starting PDF text extraction", "data": {"file_path": "D:\\Files\\learning\\books\\The Psychology of Selling(1).pdf"}, "timestamp": "2025-09-16T05:20:29.565348", "logger": "pdf_service"}
2025-09-16 10:50:29 | INFO | cache | Worker-25564 | {"message": "Cache hit", "data": {"file_path": "D:\\Files\\learning\\books\\The Psychology of Selling(1).pdf", "cached_at": "2025-09-16T10:50:29.494615"}, "timestamp": "2025-09-16T05:20:29.573344", "logger": "cache"}
2025-09-16 10:50:29 | INFO | pdf_service | Worker-25564 | {"message": "Using cached text", "data": {"file_path": "D:\\Files\\learning\\books\\The Psychology of Selling(1).pdf", "text_length": 382870}, "timestamp": "2025-09-16T05:20:29.573344", "logger": "pdf_service"}
2025-09-16 10:50:40 | INFO | services.auth_service | Worker-25564 | User logged out
2025-09-16 10:51:52 | INFO | services.auth_service | Worker-25564 | === LOGIN ATTEMPT DEBUG ===
2025-09-16 10:51:52 | INFO | services.auth_service | Worker-25564 | Received username: 'vsbec' (length: 5)
2025-09-16 10:51:52 | INFO | services.auth_service | Worker-25564 | Received password: 'vabec' (length: 5)
2025-09-16 10:51:52 | INFO | services.auth_service | Worker-25564 | Expected username: 'vsbec' (length: 5)
2025-09-16 10:51:52 | INFO | services.auth_service | Worker-25564 | Expected password: 'vsbec' (length: 5)
2025-09-16 10:51:52 | INFO | services.auth_service | Worker-25564 | Username match: True
2025-09-16 10:51:52 | INFO | services.auth_service | Worker-25564 | Password match: False
2025-09-16 10:51:52 | INFO | services.auth_service | Worker-25564 | === END DEBUG ===
2025-09-16 10:51:57 | INFO | services.auth_service | Worker-25564 | === LOGIN ATTEMPT DEBUG ===
2025-09-16 10:51:57 | INFO | services.auth_service | Worker-25564 | Received username: 'vsbec' (length: 5)
2025-09-16 10:51:57 | INFO | services.auth_service | Worker-25564 | Received password: 'vsbec' (length: 5)
2025-09-16 10:51:57 | INFO | services.auth_service | Worker-25564 | Expected username: 'vsbec' (length: 5)
2025-09-16 10:51:57 | INFO | services.auth_service | Worker-25564 | Expected password: 'vsbec' (length: 5)
2025-09-16 10:51:57 | INFO | services.auth_service | Worker-25564 | Username match: True
2025-09-16 10:51:57 | INFO | services.auth_service | Worker-25564 | Password match: True
2025-09-16 10:51:57 | INFO | services.auth_service | Worker-25564 | === END DEBUG ===
2025-09-16 10:52:02 | INFO | pdf_service | Worker-25564 | {"message": "Starting PDF text extraction", "data": {"file_path": "D:\\Files\\learning\\books\\The Psychology of Selling(2).pdf"}, "timestamp": "2025-09-16T05:22:02.532708", "logger": "pdf_service"}
2025-09-16 10:52:02 | INFO | pdf_service | Worker-25564 | {"message": "Cache miss - extracting text from PDF", "data": {"file_path": "D:\\Files\\learning\\books\\The Psychology of Selling(2).pdf"}, "timestamp": "2025-09-16T05:22:02.533708", "logger": "pdf_service"}
2025-09-16 10:52:02 | INFO | pdf_service | Worker-25564 | {"message": "PDF loaded successfully", "data": {"file_path": "D:\\Files\\learning\\books\\The Psychology of Selling(2).pdf", "pages": 257}, "timestamp": "2025-09-16T05:22:02.571787", "logger": "pdf_service"}
2025-09-16 10:52:14 | INFO | pdf_service | Worker-25564 | {"message": "Text extraction completed", "data": {"file_path": "D:\\Files\\learning\\books\\The Psychology of Selling(2).pdf", "extracted_length": 382870}, "timestamp": "2025-09-16T05:22:14.552290", "logger": "pdf_service"}
2025-09-16 10:52:14 | INFO | cache | Worker-25564 | {"message": "Successfully cached text", "data": {"file_path": "D:\\Files\\learning\\books\\The Psychology of Selling(2).pdf", "cache_key": "ac855223f7252a15f5fbbf0e3fed1a2a"}, "timestamp": "2025-09-16T05:22:14.561289", "logger": "cache"}
2025-09-16 10:52:14 | INFO | pdf_service | Worker-25564 | {"message": "Successfully cached extracted text", "data": {"file_path": "D:\\Files\\learning\\books\\The Psychology of Selling(2).pdf"}, "timestamp": "2025-09-16T05:22:14.562297", "logger": "pdf_service"}
2025-09-16 10:52:14 | INFO | pdf_service | Worker-25564 | {"message": "Starting PDF text extraction", "data": {"file_path": "D:\\Files\\learning\\books\\The Psychology of Selling(2).pdf"}, "timestamp": "2025-09-16T05:22:14.568296", "logger": "pdf_service"}
2025-09-16 10:52:14 | INFO | cache | Worker-25564 | {"message": "Cache hit", "data": {"file_path": "D:\\Files\\learning\\books\\The Psychology of Selling(2).pdf", "cached_at": "2025-09-16T10:52:14.553289"}, "timestamp": "2025-09-16T05:22:14.584348", "logger": "cache"}
2025-09-16 10:52:14 | INFO | pdf_service | Worker-25564 | {"message": "Using cached text", "data": {"file_path": "D:\\Files\\learning\\books\\The Psychology of Selling(2).pdf", "text_length": 382870}, "timestamp": "2025-09-16T05:22:14.585346", "logger": "pdf_service"}
2025-09-16 10:52:33 | INFO | chat_service | Worker-25564 | Successfully generated response for token user_b499bb676c46, length: 587
2025-09-16 10:52:49 | INFO | chat_service | Worker-25564 | {"message": "Generating questions", "data": {"token": "user_b499bb676c46", "topic": "", "count": 10, "mode": "practice"}, "timestamp": "2025-09-16T05:22:49.493805", "logger": "chat_service"}
2025-09-16 10:52:49 | INFO | chat_service | Worker-25564 | {"message": "Processing PDF for questions", "data": {"filename": "The Psychology of Selling(2).pdf", "content_length": 382870}, "timestamp": "2025-09-16T05:22:49.493805", "logger": "chat_service"}
2025-09-16 10:52:49 | INFO | chat_service | Worker-25564 | Sending request to Gemini AI
2025-09-16 10:53:06 | INFO | chat_service | Worker-25564 | Gemini AI response received
2025-09-16 10:53:06 | INFO | chat_service | Worker-25564 | {"message": "Gemini AI response received", "data": {"response_length": 1262}, "timestamp": "2025-09-16T05:23:06.593163", "logger": "chat_service"}
2025-09-16 10:53:15 | INFO | chat_service | Worker-25564 | Successfully generated response for token user_b499bb676c46, length: 925
2025-09-16 10:53:27 | INFO | chat_service | Worker-25564 | Successfully generated response for token user_b499bb676c46, length: 2859
2025-09-16 10:53:39 | INFO | chat_service | Worker-25564 | {"message": "Generating questions", "data": {"token": "user_b499bb676c46", "topic": "", "count": 10, "mode": "quiz"}, "timestamp": "2025-09-16T05:23:39.372936", "logger": "chat_service"}
2025-09-16 10:53:39 | INFO | chat_service | Worker-25564 | {"message": "Processing PDF for questions", "data": {"filename": "The Psychology of Selling(2).pdf", "content_length": 382870}, "timestamp": "2025-09-16T05:23:39.380449", "logger": "chat_service"}
2025-09-16 10:53:39 | INFO | chat_service | Worker-25564 | Sending request to Gemini AI
2025-09-16 10:53:56 | INFO | chat_service | Worker-25564 | Gemini AI response received
2025-09-16 10:53:56 | INFO | chat_service | Worker-25564 | {"message": "Gemini AI response received", "data": {"response_length": 3682}, "timestamp": "2025-09-16T05:23:56.243406", "logger": "chat_service"}
2025-09-16 10:58:10 | WARNING | chat_service | Worker-25564 | AI generation attempt 1 failed: Timeout of 60.0s exceeded, last exception: 503 failed to connect to all addresses; last error: UNKNOWN: ipv4:142.250.206.10:443: tcp handshaker shutdown
2025-09-16 10:59:06 | WARNING | chat_service | Worker-25564 | AI generation attempt 2 failed: Timeout of 60.0s exceeded, last exception: 503 failed to connect to all addresses; last error: UNKNOWN: ipv4:142.250.205.106:443: socket is null
2025-09-16 10:59:06 | ERROR | chat_service | Worker-25564 | All 2 AI generation attempts failed: Timeout of 60.0s exceeded, last exception: 503 failed to connect to all addresses; last error: UNKNOWN: ipv4:142.250.205.106:443: socket is null
Traceback (most recent call last):
  File "D:\Files\learning\backend\.venv\Lib\site-packages\google\api_core\grpc_helpers.py", line 76, in error_remapped_callable
    return callable_(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\Files\learning\backend\.venv\Lib\site-packages\grpc\_channel.py", line 1178, in __call__
    return _end_unary_response_blocking(state, call, False, None)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\Files\learning\backend\.venv\Lib\site-packages\grpc\_channel.py", line 1006, in _end_unary_response_blocking
    raise _InactiveRpcError(state)  # pytype: disable=not-instantiable
    ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
grpc._channel._InactiveRpcError: <_InactiveRpcError of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = "failed to connect to all addresses; last error: UNKNOWN: ipv4:142.250.205.106:443: socket is null"
	debug_error_string = "UNKNOWN:Error received from peer  {grpc_message:"failed to connect to all addresses; last error: UNKNOWN: ipv4:142.250.205.106:443: socket is null", grpc_status:14}"
>

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "D:\Files\learning\backend\.venv\Lib\site-packages\google\api_core\retry\retry_unary.py", line 147, in retry_target
    result = target()
             ^^^^^^^^
  File "D:\Files\learning\backend\.venv\Lib\site-packages\google\api_core\timeout.py", line 130, in func_with_timeout
    return func(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^
  File "D:\Files\learning\backend\.venv\Lib\site-packages\google\api_core\grpc_helpers.py", line 78, in error_remapped_callable
    raise exceptions.from_grpc_error(exc) from exc
google.api_core.exceptions.ServiceUnavailable: 503 failed to connect to all addresses; last error: UNKNOWN: ipv4:142.250.205.106:443: socket is null

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "D:\Files\learning\backend\services\chat_service.py", line 166, in generate_content_async
    response = await loop.run_in_executor(
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Samyukth\AppData\Local\Programs\Python\Python311\Lib\concurrent\futures\thread.py", line 58, in run
    result = self.fn(*self.args, **self.kwargs)
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\Files\learning\backend\services\chat_service.py", line 168, in <lambda>
    lambda: model.generate_content(context)
            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\Files\learning\backend\.venv\Lib\site-packages\google\generativeai\generative_models.py", line 248, in generate_content
    response = self._client.generate_content(request)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\Files\learning\backend\.venv\Lib\site-packages\google\ai\generativelanguage_v1beta\services\generative_service\client.py", line 566, in generate_content
    response = rpc(
               ^^^^
  File "D:\Files\learning\backend\.venv\Lib\site-packages\google\api_core\gapic_v1\method.py", line 131, in __call__
    return wrapped_func(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\Files\learning\backend\.venv\Lib\site-packages\google\api_core\retry\retry_unary.py", line 294, in retry_wrapped_func
    return retry_target(
           ^^^^^^^^^^^^^
  File "D:\Files\learning\backend\.venv\Lib\site-packages\google\api_core\retry\retry_unary.py", line 156, in retry_target
    next_sleep = _retry_error_helper(
                 ^^^^^^^^^^^^^^^^^^^^
